TreeID,Plot,Species,DBH_cm,carbon_at_time,years_ahead
1,Upper,sugar maple,27.551999999999996,153.96197087041153,6
10,Upper,sugar maple,36.69600000000002,297.6352300010417,6
100,Upper,sugar maple,22.979999999999997,101.4299752240692,6
104,Lower,sugar maple,18.178169871203522,59.159790262441234,6
105,Lower,sugar maple,12.254729743343631,23.88690382606152,6
106,Lower,beech,4.721252292226614,2.663132921645891,6
108,Lower,black birch,8.374999999999998,9.952366014349886,6
109,Lower,black birch,6.952599999999998,6.4863432121784905,6
11,Upper,sugar maple,41.14100000000001,387.1626055843705,6
110,Lower,red oak,65.16939999999998,1115.223276535441,6
112,Lower,sugar maple,14.46343451222862,34.96918901322506,6
113,Lower,sugar maple,15.345952233388527,40.07256113405238,6
115,Lower,black birch,6.977999999999998,6.540974908338041,6
116,Lower,white pine,42.030000000000015,286.3112965685802,6
117,Lower,red oak,75.30399999999999,1555.0443098962517,6
118,Lower,black birch,4.031599999999999,1.8520784027031847,6
119,Lower,pignut hickory,5.453999999999998,3.7111291697243542,6
12,Upper,sugar maple,26.434399999999997,139.97517377763677,6
120,Lower,mockernut hickory,10.533999999999997,16.866535535077283,6
121,Lower,musclewood,4.463399999999997,2.3404136603499515,6
122,Lower,white pine,31.615999999999996,140.51002658188915,6
123,Lower,black birch,7.028799999999998,6.651015975737534,6
125,Lower,musclewood,3.93,1.7464820614694687,6
126,Lower,sugar maple,18.247658182170344,59.68121811591136,6
127,Lower,black birch,14.597999999999999,35.722018398249126,6
128,Lower,black birch,24.5802,118.41527055282133,6
129,Lower,musclewood,21.989399999999996,91.6541293028932,6
13,Upper,sugar maple,37.55960000000002,313.9926397237134,6
130,Lower,musclewood,23.691199999999995,108.79564197584166,6
131,Lower,musclewood,17.645999999999997,55.25196087918107,6
132,Lower,black birch,10.787999999999997,17.816624225447402,6
133,Lower,black birch,12.007199999999997,22.791729187896607,6
135,Lower,white pine,12.057999999999998,12.62200092004349,6
138,Lower,shagbark hickory,43.68100000000002,444.35920336093443,6
14,Upper,sugar maple,42.030000000000015,406.67536057481317,6
140,Lower,black birch,9.111599999999997,12.081725077160447,6
141,Lower,musclewood,5.911199999999997,4.465964500213003,6
