TreeID,Plot,Species,DBH_cm,carbon_at_time,years_ahead
1,Upper,sugar maple,27.571999999999996,154.21914249340998,7
10,Upper,sugar maple,36.71600000000002,298.0084606290168,7
100,Upper,sugar maple,22.999999999999996,101.63312659763503,7
104,Lower,sugar maple,18.240260431358408,59.62558368855503,7
105,Lower,sugar maple,13.224865746573723,28.4617230821473,7
106,Lower,beech,4.733261655963443,2.6787392635921274,7
108,Lower,black birch,8.394999999999998,10.007114627476284,7
109,Lower,black birch,6.972599999999997,6.5293386160501345,7
11,Upper,sugar maple,41.161000000000016,387.59563122024184,7
110,Lower,red oak,65.18939999999998,1116.0106169807887,7
112,Lower,sugar maple,15.254014866498945,39.522539630974585,7
113,Lower,sugar maple,16.014441060464964,44.20163864846145,7
115,Lower,black birch,6.9979999999999976,6.584174328548492,7
116,Lower,white pine,42.05000000000002,286.652021628918,7
117,Lower,red oak,75.32399999999998,1555.99438409438,7
118,Lower,black birch,4.051599999999999,1.873278536187743,7
119,Lower,pignut hickory,5.4739999999999975,3.742504122983708,7
12,Upper,sugar maple,26.454399999999996,140.21887232033146,7
120,Lower,mockernut hickory,10.553999999999997,16.940279441025663,7
121,Lower,musclewood,4.483399999999997,2.3646043522156153,7
122,Lower,white pine,31.635999999999996,140.73234549897754,7
123,Lower,black birch,7.048799999999997,6.694624095829771,7
125,Lower,musclewood,3.95,1.7669920003083124,7
126,Lower,sugar maple,18.296043714166995,60.04582257550989,7
127,Lower,black birch,14.617999999999999,35.83468289899845,7
128,Lower,black birch,24.6002,118.63699305909152,7
129,Lower,musclewood,22.009399999999996,91.84597549703322,7
13,Upper,sugar maple,37.57960000000002,314.37732595264157,7
130,Lower,musclewood,23.711199999999995,109.00700087371673,7
131,Lower,musclewood,17.665999999999997,55.396099087825874,7
132,Lower,black birch,10.807999999999996,17.89268582239146,7
133,Lower,black birch,12.027199999999997,22.879139644825198,7
135,Lower,white pine,12.077999999999998,12.674404746837972,7
138,Lower,shagbark hickory,43.70100000000002,444.82729262132085,7
14,Upper,sugar maple,42.05000000000002,407.12058667548666,7
140,Lower,black birch,9.131599999999997,12.142806825557603,7
141,Lower,musclewood,5.931199999999997,4.500794367943994,7
143,Lower,black birch,5.8295999999999975,4.325441108181752,7
144,Lower,yellow birch,15.014627680779267,38.11051069065382,7
145,Lower,red oak,61.11335929339889,961.9985644911011,7
146,Lower,dogwood,3.0864,1.0018468732170123,7
148,Lower,black birch,8.369599999999998,9.937612989345606,7
149,Lower,black birch,30.467599999999997,194.03908920517787,7
15,Upper,sugar maple,18.046999999999997,58.18255725565533,7
150,Lower,black birch,9.182399999999998,12.298737733378541,7
151,Lower,red oak,59.14942456707967,892.3751511275052,7
153,Lower,black birch,5.600999999999996,3.9452277619973226,7
154,Lower,black birch,5.219999999999997,3.3550841729330734,7
157,Lower,black birch,6.642399999999998,5.839945856648025,7
160,Lower,red maple,5.956599999999997,4.545248884069243,7
161,Lower,black birch,9.029999999999998,11.834314023925774,7
163,Lower,musclewood,7.709199999999997,8.225885928251877,7
164,Lower,black birch,10.934999999999997,18.379956294667426,7
165,Lower,black birch,9.995199999999997,14.947951744532055,7
166,Lower,black birch,10.299999999999997,16.017210391241683,7
167,Upper,sugar maple,7.378999999999998,7.437989093122812,7
168,Upper,sugar maple,6.7693999999999965,6.099955554308424,7
17,Upper,sugar maple,58.22980000000002,860.7865052389886,7
171,Upper,sugar maple,15.837199999999998,43.08455247654434,7
172,Upper,sugar maple,53.98800000000002,723.3440502296675,7
173,Upper,sugar maple,31.889999999999997,215.50961827290902,7
174,Upper,sugar maple,23.507999999999996,106.87037470219094,7
175,Upper,sugar maple,12.890799999999997,26.835207966645402,7
178,Upper,sugar maple,38.74800000000002,337.31420672894075,7
18,Upper,norway maple,10.807999999999996,17.89268582239146,7
180,Upper,red maple,13.043199999999997,27.570511080872503,7
181,Upper,sugar maple,45.93620000000003,498.9050675370502,7
182,Upper,sugar maple,15.760999999999997,42.60925414775861,7
183,Upper,sugar maple,28.587999999999994,167.6038313846487,7
184,Upper,sugar maple,10.807999999999996,17.89268582239146,7
186,Upper,sugar maple,35.57300000000002,277.10119316975835,7
187,Upper,sugar maple,17.843799999999998,56.68682866938075,7
188,Upper,sugar maple,50.813000000000024,629.221258694988,7
189,Upper,sugar maple,28.486399999999996,166.23699143594328,7
19,Upper,sugar maple,40.27200000000003,368.61127845611094,7
191,Upper,sugar maple,9.537999999999997,13.421872069259605,7
192,Upper,sugar maple,29.096,174.53310938300604,7
193,Upper,sugar maple,27.825999999999997,157.50634702410179,7
194,Upper,sugar maple,26.0988,135.92160802315607,7
196,Upper,sugar maple,17.919999999999998,57.24514709327737,7
197,Upper,sugar maple,10.553999999999997,16.940279441025663,7
198,Upper,norway maple,50.30500000000002,614.8467985747367,7
199,Upper,sugar maple,5.981999999999997,4.589950515291117,7
2,Upper,sugar maple,20.459999999999997,77.65049184935206,7
20,Upper,sugar maple,71.84419999999997,1395.6039941793858,7
21,Upper,sugar maple,23.634999999999998,108.20296427760658,7
22,Upper,sugar maple,9.614199999999997,13.6697796413168,7
23,Upper,sugar maple,41.03400000000003,384.85056444646995,7
24,Upper,sugar maple,19.951999999999998,73.28752688336266,7
26,Upper,sugar maple,35.06500000000002,268.0841283832375,7
27,Upper,sugar maple,16.903999999999996,50.05380261885209,7
28,Upper,sugar maple,42.55800000000002,418.52176380257646,7
29,Upper,sugar maple,21.298199999999998,85.16280073396935,7
301,Lower,black birch,18.936,64.98666146722678,7
