TreeID,Plot,Species,DBH_cm,carbon_at_time,years_ahead
1,Upper,Sugar Maple,31.02414450874606,202.28833374165652,20
10,Upper,sugar maple,43.00107942393538,428.61146670962665,20
100,Upper,Sugar Maple,30.408759064673188,193.17826797376756,20
1000,Middle,Sugar Maple,83.28135337928305,1960.2936988397325,20
104,Lower,Sugar Maple,19.580874648081938,70.18997114955698,20
105,Lower,Sugar maple,9.665656446358238,13.838638959302681,20
106,Lower,beech,9.069572565681243,11.95393663094011,20
108,Lower,black birch ,13.774145487732438,31.25431571521087,20
109,Lower,Black Birch ,11.659392579567543,21.301779854918838,20
11,Upper,Sugar maple,49.24002031384643,585.3197484393129,20
110,Lower,red oak,79.206465025281,1746.66941326368,20
112,Lower,sugar maple,13.30805992004168,28.875212097228893,20
113,Lower,sugar maple,15.67209098413064,42.05844727512576,20
115,Lower,black birch,10.28398064820409,15.959972551359623,20
116,Lower,White Pine ,48.70458695521971,413.8706891550679,20
117,Lower,red oak,86.58102490081582,2143.5495400817485,20
118,Lower,black birch,7.410197986130902,7.510516942735692,20
119,Lower,pignut hickory,8.98969348859501,11.713171372029622,20
12,Upper,Sugar Maple ,31.09142274594981,203.29871512191957,20
120,Lower,mockernut hickory,14.688233993418406,36.231916197450396,20
121,Lower,Musclewood,12.43271281091828,24.692373498634954,20
122,Lower,white pine,37.23831938074017,211.55105218232254,20
123,Lower,black birch,9.739604184974375,14.083359676391298,20
125,Lower,musclewood,9.006594953757993,11.7638835559117,20
126,Lower,Sugar maple,20.852371312123307,81.11829198704608,20
127,Lower,Black Birch,20.588375297666268,78.77565787142177,20
128,Lower,black birch,28.192650584810156,162.32068008924654,20
129,Lower,musclewood,24.297210498943436,115.30310980649205,20
13,Upper,Sugar Maple ,47.437650613756404,537.2105825344082,20
130,Lower,muscle wood,31.167652256264986,204.44696587913523,20
131,Lower,Muscle Wood,23.39274846313105,105.6691321546084,20
132,Lower,black birch,13.823226160811553,31.51105288128992,20
133,Lower,black birch,14.25389881845519,33.814946771143624,20
135,Lower,white pine,28.173006426125802,105.32294507509197,20
138,Lower,shagbark hickory,52.319782936214864,672.9656705769904,20
14,Upper,Sugar Maple ,48.09359617199252,554.4494333391666,20
140,Lower,black birch,10.955898623182446,18.46084920728827,20
141,Lower,Muscle Wood,13.557927575734706,30.137406470533946,20
143,Lower,black birch,9.668785729609409,13.848945813252643,20
144,Lower,Yellow birch,18.241180192520332,59.63249911149085,20
145,Lower,Red oak,67.0040256626542,1188.757650263176,20
146,Lower,Dogwood,8.168480623913258,9.396934826834388,20
148,Lower,black birch,12.194486562572132,23.61768675430943,20
149,Lower,black birch,34.82047274726405,263.8037644225365,20
15,Upper,Sugar Maple,27.407777208033245,152.11464866456092,20
150,Lower,black birch,11.48969475593467,20.595426633732856,20
151,Lower,red oak,65.8249232830131,1141.1929896463362,20
153,Lower,black birch,10.135454299994612,15.43478800567165,20
154,Lower,black birch,10.39080000443483,16.34383355874273,20
157,Lower,black birch,8.520990784308006,10.35591514635631,20
160,Lower,Red maple,9.480881530024439,13.237723906468817,20
161,Lower,black birch,12.94650698387159,27.102681799021315,20
163,Lower,Muscle Wood,12.41262627165174,24.600714808135134,20
164,Lower,black birch,12.833841498050152,26.5632743289308,20
165,Lower,black birch,12.282113908114823,24.009849695861234,20
166,Lower,black birch,13.605013778983333,30.378682233473125,20
167,Upper,Sugar Maple,11.445901120844608,20.41532226836662,20
168,Upper,Sugar Maple,9.806125738131634,14.305578208387216,20
17,Upper,Sugar Maple,64.58713992612056,1092.4389751026965,20
171,Upper,Sugar Maple,20.186829365195415,75.28664101111366,20
172,Upper,Sugar Maple,63.81081832264359,1062.4736935985468,20
173,Upper,Sugar Maple,38.31715338348393,328.7499606922357,20
174,Upper,Sugar Maple,28.488825771300647,166.26955199327037,20
175,Upper,Sugar Maple ,17.54759987814238,54.54588924930149,20
178,Upper,Sugar Maple,46.05512008785095,501.8806793900299,20
18,Upper,Norway Maple,15.74593951990992,42.515666827321446,20
180,Upper,Red Maple,16.571918200004735,47.82100065865533,20
181,Upper,sugar maple,49.48672782945334,592.0867759711173,20
182,Upper,Sugar Maple ,22.10915462772248,92.80624018869561,20
183,Upper,Sugar Maple,36.82822313458664,300.10762139232895,20
184,Upper,Sugar Maple,17.111879758990092,51.48088677316739,20
186,Upper,Sugar Maple,42.12686969674946,408.8343699471171,20
187,Upper,Sugar maple,20.15075934154404,74.97759761461062,20
188,Upper,Sugar maple,60.63441283562006,944.7466682634254,20
189,Upper,Sugar maple,37.36355867422195,310.23600618794353,20
19,Upper,sugar maple,44.58052754036037,465.6881974062695,20
191,Upper,Sugar Maple,12.866271182368067,26.717909545466288,20
192,Upper,Sugar Maple,33.79876291508237,246.33896608616553,20
193,Upper,Sugar maple,36.234233156944164,289.0913750893482,20
194,Upper,Sugar maple,33.56230843852758,242.39321508876077,20
196,Upper,Sugar maple,24.105473762381294,113.22108375071616,20
197,Upper,sugar maple,13.225660784204502,28.46565860472636,20
198,Upper,Norway maple,56.86177653932964,814.9824173188109,20
199,Upper,sugar maple,12.863664557207985,26.705461562072497,20
2,Upper,Sugar Maple,22.675075483588305,98.36109815081545,20
20,Upper,Sugar Maple,76.30004093826354,1602.7590456328753,20
21,Upper,Sugar Maple,29.884465905834844,185.60339248021435,20
22,Upper,Sugar Maple,13.889050281860314,31.85723863872212,20
23,Upper,Sugar Maple,46.61207854703091,515.9501505600381,20
24,Upper,Sugar Maple,24.16401069670749,113.85444950706326,20
26,Upper,sugar maple,41.40254582360555,392.84702658481694,20
27,Upper,sugar maple,22.537084682467203,96.98979858445463,20
28,Upper,Sugar Maple,47.862403704920396,548.3383567867272,20
29,Upper,sugar maple,29.008670544496955,173.33060885109927,20
301,Lower,Black birch,22.870030948558846,100.3170595229679,20
302,Lower,red oak,58.796730529111954,880.184205335952,20
303,Lower,sugar maple,27.407796960753558,152.11490081061567,20
304,Lower,red oak,66.6575159125423,1174.6656007793185,20
305,Lower,sugar maple,13.39865784167085,29.329337019510746,20
307,Lower,beech ,13.184422044303075,28.26192801019874,20
309,Lower,sugar maple,15.876128155421592,43.3285179346318,20
31,Upper,Sugar Maple,39.3899567549456,350.3062796431829,20
310,Lower,black birch,11.760623934012367,21.729568286588403,20
313,Lower,Sugar Maple,13.595649993363828,30.330614358450454,20
314,Lower,Sugar Maple,32.298268864112565,221.9082905829268,20
317,Lower,white pine,24.406818871875814,73.57291342891587,20
318,Lower,Musclewood,13.64410677904436,30.579826380953655,20
319,Lower,Musclewood,18.81833581356879,64.06164053538171,20
32,Upper,Sugar Maple,50.163969495981966,610.8894459461934,20
321,Lower,Burning Bush,15.53842749850478,41.23799243095995,20
322,Lower,Pignut hickory,13.709532357567715,30.918138445349303,20
324,Lower,black birch,16.123910696951185,44.899669773738644,20
326,Lower,Musclewood,8.01370041407737,8.992436908522828,20
329,Lower,Muscle Wood,12.89622982379875,26.861213008810473,20
