TreeID,Plot,Species,DBH_cm,carbon_at_time,years_ahead
1,Upper,sugar maple,28.291416,163.63154992374803,5
10,Upper,sugar maple,36.35467,291.30623464235344,5
100,Upper,sugar maple,21.694857,88.85499939502127,5
104,Lower,sugar maple,17.928602,57.30837000268037,5
105,Lower,sugar maple,5.538171,3.8441812898437866,5
106,Lower,beech,2.3195858,0.5194039867045747,5
108,Lower,black birch,8.832908,11.248633138607909,5
109,Lower,black birch,7.1688514,6.959776444013145,5
11,Upper,sugar maple,41.08939,386.04644237520574,5
110,Lower,red oak,63.335224,1044.348580540108,5
112,Lower,sugar maple,7.3349233,7.336198701670234,5
113,Lower,sugar maple,8.954104,11.60679247684054,5
115,Lower,black birch,7.1688514,6.959776444013145,5
116,Lower,white pine,42.363117,292.01810761938526,5
117,Lower,red oak,63.335224,1044.348580540108,5
118,Lower,black birch,5.3211513,3.506502500582418,5
119,Lower,pignut hickory,9.791628,14.25697980174992,5
12,Upper,sugar maple,29.22316,176.29246923530528,5
120,Lower,mockernut hickory,7.773296,8.384037664492359,5
121,Lower,musclewood,5.3166037,3.4996138055534947,5
122,Lower,white pine,33.1254,157.88572094087527,5
123,Lower,black birch,7.1688514,6.959776444013145,5
125,Lower,musclewood,5.346372,3.54484611314713,5
126,Lower,sugar maple,17.928602,57.30837000268037,5
127,Lower,black birch,11.109998,19.063533266008022,5
128,Lower,black birch,24.687895,119.61195751247355,5
129,Lower,musclewood,10.625462,17.205259029068152,5
13,Upper,sugar maple,38.0199,322.9137428331479,5
130,Lower,musclewood,10.95216,18.44636280255521,5
131,Lower,musclewood,11.469007,20.51023347613025,5
132,Lower,black birch,10.239736,15.802484474984793,5
133,Lower,black birch,11.003407,18.645486853971917,5
135,Lower,white pine,15.015302,21.84113313067705,5
138,Lower,shagbark hickory,33.04168,233.83209606941637,5
14,Upper,sugar maple,41.891758,403.60543926032136,5
140,Lower,black birch,9.041255,11.868267193126892,5
141,Lower,musclewood,6.933633,6.44571646999018,5
143,Lower,black birch,5.7136016,4.13003903853694,5
144,Lower,yellow birch,14.016278,32.532429605261875,5
145,Lower,red oak,57.296406,829.3812944664994,5
146,Lower,dogwood,7.8517413,8.579915757638132,5
