TreeID,Plot,Species,DBH_cm,carbon_at_time,years_ahead
1,Upper,Sugar Maple,28.17448170862416,162.08018185289072,5
10,Upper,sugar maple,38.059659595121104,323.69093162416146,5
100,Upper,Sugar Maple,23.29409037025149,104.64693243702719,5
1000,Middle,Sugar Maple,77.25144967271288,1649.0982497782775,5
104,Lower,Sugar Maple,17.593286869392124,54.87307866200127,5
105,Lower,Sugar maple,4.611144843568946,2.5224433493357683,5
106,Lower,beech,4.611144843568946,2.5224433493357683,5
108,Lower,black birch ,8.871157630953178,11.360983910566079,5
109,Lower,Black Birch ,7.522279887782636,7.774367873278473,5
11,Upper,Sugar maple,42.088450136404056,407.9773105230883,5
110,Lower,red oak,67.67793874001012,1216.4370693094456,5
112,Lower,sugar maple,8.872242503689998,11.364179690025242,5
113,Lower,sugar maple,10.41323622392583,16.425115056879477,5
115,Lower,black birch,7.387537729695555,7.4577977394797355,5
116,Lower,White Pine ,42.924502243699976,301.7888415917795,5
117,Lower,red oak,75.5311521132045,1565.854175282533,5
118,Lower,black birch,4.579589489489491,2.4829177219747147,5
119,Lower,pignut hickory,6.101140836942242,4.802934665229444,5
12,Upper,Sugar Maple ,26.942034564269996,146.23494227241247,5
120,Lower,mockernut hickory,10.918561348265609,18.31646777459774,5
121,Lower,Musclewood,5.144544843568946,3.2445858134274284,5
122,Lower,white pine,31.82414149986567,142.83405001347222,5
123,Lower,black birch,7.43503380969205,7.568538826940355,5
125,Lower,musclewood,4.849937172774868,2.8330505427069843,5
126,Lower,Sugar maple,17.878327044435093,56.939425582558485,5
127,Lower,Black Birch,14.772497757324304,36.711768716434776,5
128,Lower,black birch,24.460200000000004,117.08985602934408,5
129,Lower,musclewood,21.8694,90.50781072500678,5
13,Upper,Sugar Maple ,38.7203545041548,336.7609380016154,5
130,Lower,muscle wood,24.019647179451773,112.29605463844375,5
131,Lower,Muscle Wood,17.852414301249368,56.74979073538777,5
132,Lower,black birch,10.94974372943271,18.43700441969614,5
133,Lower,black birch,12.089649649348605,23.153295197983436,5
135,Lower,white pine,15.017191135224078,21.848004655061025,5
138,Lower,shagbark hickory,44.47717044296382,463.20870174867525,5
14,Upper,Sugar Maple ,42.924502243699976,426.85795478777123,5
140,Lower,black birch,9.382373089548363,12.923509615463919,5
141,Lower,Muscle Wood,6.534708682961345,5.624469886286332,5
143,Lower,black birch,6.295127889776159,5.161450250609649,5
144,Lower,Yellow birch,12.002480963313365,22.77113210267975,5
145,Lower,Red oak,61.89780259543257,990.6364328846076,5
146,Lower,Dogwood,3.747544843568946,1.5655934354236554,5
148,Lower,black birch,8.669931889600932,10.77698654156693,5
149,Lower,black birch,30.3276,191.99448914430434,5
15,Upper,Sugar Maple,18.241105449035235,59.631937119533745,5
150,Lower,black birch,9.429869169544858,13.074476184140678,5
151,Lower,red oak,53.179222297785536,698.6631242963891,5
153,Lower,black birch,6.08139552979193,4.767258915840316,5
154,Lower,black birch,5.725174929818215,4.149305515909365,5
157,Lower,black birch,7.055065169720087,6.708317850490231,5
160,Lower,Red maple,6.558795785517962,5.672267634076713,5
161,Lower,black birch,9.287380929555372,12.624545699342358,5
163,Lower,Muscle Wood,8.220805861924525,9.535958790414975,5
164,Lower,black birch,11.068483929423952,18.90009480820112,5
165,Lower,black birch,10.189806449488785,15.625823468319787,5
166,Lower,black birch,10.474782929467757,16.64925620663341,5
167,Upper,Sugar Maple,7.907673528688506,8.721141735744096,5
168,Upper,Sugar Maple,7.3295830673297,7.323919918909302,5
17,Upper,Sugar Maple,59.760540399239325,913.7231962594836,5
171,Upper,Sugar Maple,15.986696791877213,44.02570923562346,5
172,Upper,Sugar Maple,55.67470364505694,776.380225874832,5
173,Upper,Sugar Maple,32.93620931181072,232.1189383336819,5
174,Upper,Sugar Maple,23.812345233965978,110.0794510797602,5
175,Upper,Sugar Maple ,13.134574783474358,28.016772513108382,5
178,Upper,Sugar Maple,39.81916584517229,359.14781338502286,5
18,Upper,Norway Maple,11.159432373831775,19.259193837832196,5
180,Upper,Red Maple,13.27909739881406,28.730880977608255,5
181,Upper,sugar maple,46.16801019207625,504.7146662890067,5
182,Upper,Sugar Maple ,15.90895856232004,43.53487380180026,5
183,Upper,Sugar Maple,29.29488820349159,177.289292470121,5
184,Upper,Sugar Maple,11.159432373831775,19.259193837832196,5
186,Upper,Sugar Maple,36.833265461972594,300.2021348787032,5
187,Upper,Sugar maple,18.033803503549443,58.0847507338536,5
188,Upper,Sugar maple,52.16856729455179,668.500530224108,5
189,Upper,Sugar maple,29.182847554004848,175.73363657365252,5
19,Upper,sugar maple,41.0693036529712,385.61253568365856,5
191,Upper,Sugar Maple,9.955077246000936,14.810302266055892,5
192,Upper,Sugar Maple,29.855091450925304,185.18405804396966,5
193,Upper,Sugar maple,28.454583332341024,165.81025742562738,5
194,Upper,Sugar maple,26.549892291066406,141.38574336208288,5
196,Upper,Sugar maple,18.111541733106616,58.662252041020146,5
197,Upper,sugar maple,10.87305784498614,18.1413737144503,5
198,Upper,Norway maple,51.60605155006273,652.0377148358734,5
199,Upper,sugar maple,6.304497535927093,5.179136601416089,5
2,Upper,Sugar Maple,20.702816051679054,79.7864123398815,5
20,Upper,Sugar Maple,72.35959348769407,1418.7384390743357,5
21,Upper,Sugar Maple,23.941908949894607,111.46190095872205,5
22,Upper,Sugar Maple,10.027338553670786,15.058729200250568,5
23,Upper,Sugar Maple,41.969014121076086,405.31943499872244,5
