TreeID,Species,Plot,prev_dbh,next_dbh_pred,delta_pred,next_dbh_final,year_step
164,black birch,Lower,10.795,8.026656171653618,-2.7683438283463815,10.815,1
165,black birch,Lower,9.8552,7.283054077098286,-2.572145922901714,9.8752,1
166,black birch,Lower,10.16,7.524222323981096,-2.635777676018904,10.18,1
167,sugar maple,Upper,7.239000000000001,6.740008453702818,-0.4989915462971828,7.259,1
168,sugar maple,Upper,6.6293999999999995,6.190253462349928,-0.43914653765007117,6.649399999999999,1
17,sugar maple,Upper,58.0898,53.634578811591155,-4.455221188408842,58.1098,1
171,sugar maple,Upper,15.6972,14.904374618081125,-0.7928253819188757,15.7172,1
172,sugar maple,Upper,53.848,50.17577470720927,-3.6722252927907277,53.868,1
173,sugar maple,Upper,31.75,30.61001168794627,-1.139988312053731,31.77,1
174,sugar maple,Upper,23.368,23.04376361656135,-0.3242363834386488,23.387999999999998,1
175,sugar maple,Upper,12.7508,11.915577006303462,-0.8352229936965383,12.7708,1
178,sugar maple,Upper,38.608,36.6114330980294,-1.9965669019705956,38.628,1
18,norway maple,Upper,10.668,9.28450355979307,-1.3834964402069296,10.687999999999999,1
180,red maple,Upper,12.9032,10.674813368870312,-2.2283866311296876,12.9232,1
181,sugar maple,Upper,45.796200000000006,43.26066126578344,-2.5355387342165656,45.81620000000001,1
182,sugar maple,Upper,15.621,14.825499936257923,-0.795500063742077,15.641,1
183,sugar maple,Upper,28.447999999999997,27.73642409476664,-0.7115759052333566,28.467999999999996,1
184,sugar maple,Upper,10.668,9.91973914735917,-0.7482608526408292,10.687999999999999,1
186,sugar maple,Upper,35.433,33.81487025882169,-1.6181297411783078,35.453,1
187,sugar maple,Upper,17.7038,17.00123139061024,-0.7025686093897612,17.7238,1
188,sugar maple,Upper,50.673,47.45818528470018,-3.2148147152998234,50.693000000000005,1
189,sugar maple,Upper,28.3464,27.641292883559036,-0.7051071164409635,28.3664,1
19,sugar maple,Upper,40.132000000000005,37.959277148843725,-2.17272285115628,40.15200000000001,1
191,sugar maple,Upper,9.398,8.73731031497292,-0.66068968502708,9.418,1
192,sugar maple,Upper,28.956000000000003,28.17873966866147,-0.7772603313385318,28.976000000000003,1
193,sugar maple,Upper,27.686,27.02294001070959,-0.6630599892904101,27.706,1
194,sugar maple,Upper,25.958800000000004,25.424570612105995,-0.5342293878940083,25.978800000000003,1
196,sugar maple,Upper,17.78,17.081520907892255,-0.6984790921077462,17.8,1
197,sugar maple,Upper,10.414,9.68325338088192,-0.7307466191180794,10.434,1
198,norway maple,Upper,50.165,46.532786455082004,-3.6322135449179953,50.185,1
199,sugar maple,Upper,5.842,5.477030225852557,-0.36496977414744247,5.861999999999999,1
2,sugar maple,Upper,20.32,19.803543317395,-0.5164566826049999,20.34,1
20,sugar maple,Upper,71.7042,65.365482938351,-6.338717061649007,71.7242,1
21,sugar maple,Upper,23.495,23.170791931553893,-0.32420806844610794,23.515,1
22,sugar maple,Upper,9.4742,8.808256044916098,-0.6659439550839021,9.4942,1
23,sugar maple,Upper,40.894000000000005,38.665227620735784,-2.228772379264221,40.91400000000001,1
24,sugar maple,Upper,19.812,19.247399499998096,-0.5646005000019052,19.832,1
26,sugar maple,Upper,34.925,33.37282080076991,-1.552179199230089,34.945,1
27,sugar maple,Upper,16.764,16.010994010798697,-0.7530059892013021,16.784,1
28,sugar maple,Upper,42.418,40.099030344204266,-2.3189696557957333,42.438,1
29,sugar maple,Upper,21.1582,20.72738069970723,-0.4308193002927716,21.1782,1
301,black birch,Lower,18.796000000000003,14.909690166152009,-3.886309833847994,18.816000000000003,1
303,sugar maple,Lower,24.053800000000003,23.122649292291346,-0.9311507077086567,24.073800000000002,1
307,beech,Lower,6.096,5.489326981854583,-0.6066730181454174,6.116,1
31,sugar maple,Upper,29.6672,28.797608909933963,-0.869591090066038,29.6872,1
310,black birch,Lower,6.604,4.710592777014984,-1.893407222985016,6.624,1
314,sugar maple,Lower,25.146,24.030587606205614,-1.1154123937943865,25.166,1
318,musclewood,Lower,7.62,2.6302144147726563,-4.989785585227343,7.64,1
319,musclewood,Lower,15.24,8.421927919232658,-6.818072080767342,15.26,1
32,sugar maple,Upper,43.815,41.41334950738371,-2.401650492616291,43.835,1
321,burning bush,Lower,5.8166,5.135103684375591,-0.6814963156244094,5.8366,1
322,pignut hickory,Lower,7.366,3.552956665212973,-3.8130433347870265,7.385999999999999,1
324,black birch,Lower,12.7,9.623657363375857,-3.076342636624142,12.719999999999999,1
326,musclewood,Lower,3.81,0.024764236989330723,-3.7852357630106694,3.83,1
329,musclewood,Lower,6.0198,1.5154634757610164,-4.504336524238983,6.0398,1
33,sugar maple,Upper,39.751000000000005,37.62231613614015,-2.1286838638598553,39.77100000000001,1
330,musclewood,Lower,5.7912,1.3560711928652704,-4.4351288071347295,5.8111999999999995,1
331,musclewood,Lower,5.08,0.860184090522946,-4.219815909477054,5.1,1
333,red maple,Lower,7.366,5.191645317551613,-2.174354682448387,7.385999999999999,1
334,musclewood,Lower,8.864600000000001,3.5284380040439767,-5.336161995956024,8.8846,1
335,black oak,Lower,18.6182,16.873883718621443,-1.744316281378559,18.6382,1
336,pignut hickory,Lower,8.1788,4.0477632122372516,-4.131036787762749,8.1988,1
337,musclewood,Lower,9.6774,4.139761787246414,-5.537638212753587,9.6974,1
338,musclewood,Lower,49.784000000000006,32.00261245009669,-17.781387549903314,49.80400000000001,1
342,black birch,Lower,13.7668,10.547753871295319,-3.219046128704681,13.7868,1
343,musclewood,Lower,8.9154,3.566645740494127,-5.348754259505872,8.9354,1
346,black birch,Lower,38.4556,29.92948292583144,-8.526117074168557,38.4756,1
347,norway maple,Lower,10.8966,10.023926588874664,-0.8726734111253354,10.916599999999999,1
348,musclewood,Lower,8.382,3.165464507767528,-5.216535492232472,8.402,1
349,musclewood,Lower,7.111999999999999,2.276780015678352,-4.835219984321647,7.131999999999999,1
35,sugar maple,Upper,19.05,18.43421144041141,-0.6157885595885908,19.07,1
350,musclewood,Lower,15.748,8.841492421686162,-6.906507578313837,15.767999999999999,1
351,musclewood,Lower,5.715,1.302940431900021,-4.412059568099979,5.734999999999999,1
354,musclewood,Lower,7.62,2.6302144147726563,-4.989785585227343,7.64,1
355,musclewood,Lower,5.08,0.860184090522946,-4.219815909477054,5.1,1
362,black birch,Lower,8.128,5.916434011429033,-2.2115659885709675,8.148,1
363,black birch,Lower,6.096,4.319648415421101,-1.776351584578899,6.116,1
364,white pine,Lower,30.226000000000003,24.740219153436662,-5.48578084656334,30.246000000000002,1
365,red oak,Lower,72.6694,70.56051681606601,-2.108883183933983,72.68939999999999,1
367,black birch,Lower,32.918400000000005,25.809620908216544,-7.108779091783461,32.93840000000001,1
370,black birch,Lower,20.1676,16.096320430159324,-4.0712795698406765,20.1876,1
372,white pine,Lower,16.256,14.656696357852521,-1.599303642147479,16.276,1
373,black oak,Lower,27.6098,23.959783244787996,-3.650016755212004,27.6298,1
374,shagbark hickory,Lower,35.1536,33.7227259076833,-1.4308740923166994,35.1736,1
375,red oak,Lower,71.4502,69.50533507678809,-1.9448649232119095,71.47019999999999,1
376,black birch,Lower,12.065,9.079145321365377,-2.985854678634622,12.084999999999999,1
379,sugar maple,Lower,20.955,20.546638262115962,-0.40836173788403585,20.974999999999998,1
38,sugar maple,Upper,35.56,33.92538262333464,-1.6346173766653607,35.580000000000005,1
380,red oak,Lower,69.39280000000001,67.80684992896732,-1.5859500710326841,69.4128,1
381,white pine,Lower,18.923,16.68301536255211,-2.23998463744789,18.942999999999998,1
384,sugar maple,Lower,26.924,25.508626721880017,-1.4153732781199828,26.944,1
385,red oak,Lower,132.84199999999998,123.54148646280427,-9.300513537195712,132.862,1
386,sugar maple,Lower,24.638,23.608290716012938,-1.0297092839870636,24.658,1
388,sugar maple,Lower,21.082,20.652212484664137,-0.4297875153358639,21.102,1
389,red oak,Lower,84.328,80.66576828940615,-3.6622317105938578,84.348,1
39,sugar maple,Upper,6.35,5.937174249399249,-0.4128257506007502,6.369999999999999,1
390,sugar maple,Lower,28.194,26.564368947361732,-1.629631052638267,28.214,1
391,red maple,Lower,18.542,17.844988283435733,-0.6970117165642691,18.562,1
395,white pine,Lower,51.562000000000005,39.56888085993265,-11.993119140067357,51.58200000000001,1
396,red oak,Lower,70.15480000000001,68.41908126249874,-1.7357187375012728,70.1748,1
397,red oak,Lower,89.15400000000001,84.88161976254064,-4.272380237459373,89.174,1
398,white pine,Lower,59.69,45.76962027391397,-13.920379726086026,59.71,1
40,sugar maple,Upper,43.18,40.815931705938496,-2.3640682940615037,43.2,1
401,beech,Middle,8.128,7.4219978675915,-0.7060021324085,8.148,1
404,sugar maple,Upper,9.7282,9.044741811393347,-0.683458188606652,9.748199999999999,1
405,black birch,Lower,3.81,2.560068021973127,-1.249931978026873,3.83,1
406,musclewood,Lower,2.286,0.0,-2.286,2.306,1
407,autumn olive,Lower,2.7940000000000005,0.6686206236512028,-2.1253793763487976,2.8140000000000005,1
41,sugar maple,Upper,6.35,5.937174249399249,-0.4128257506007502,6.369999999999999,1
410,musclewood,Lower,2.159,0.0,-2.159,2.179,1
411,buckthorn,Lower,3.1496,2.5122210577580817,-0.6373789422419183,3.1696,1
413,black birch,Lower,3.175,2.073035826948365,-1.101964173051635,3.195,1
414,black birch,Lower,3.175,2.073035826948365,-1.101964173051635,3.195,1
415,musclewood,Lower,5.2578,0.9841558661085291,-4.27364413389147,5.277799999999999,1
418,black birch,Lower,3.4036000000000004,2.248367417157279,-1.1552325828427215,3.4236000000000004,1
419,black birch,Lower,4.6482,3.2029505194058125,-1.4452494805941876,4.6682,1
422,musclewood,Lower,2.54,0.0,-2.54,2.56,1
423,black birch,Lower,3.175,2.073035826948365,-1.101964173051635,3.195,1
427,musclewood,Lower,2.54,0.0,-2.54,2.56,1
428,musclewood,Lower,2.7940000000000005,0.0,-2.7940000000000005,2.8140000000000005,1
429,musclewood,Lower,3.81,0.024764236989330723,-3.7852357630106694,3.83,1
432,burning bush,Lower,13.208,9.094921722107458,-4.1130782778925425,13.228,1
433,musclewood,Lower,3.5559999999999996,0.0,-3.5559999999999996,3.5759999999999996,1
434,red maple,Lower,1.7779999999999998,0.0,-1.7779999999999998,1.7979999999999998,1
435,red maple,Lower,3.048,0.7274181186923533,-2.3205818813076466,3.068,1
437,black birch,Lower,3.3274000000000004,2.189923553754307,-1.1374764462456932,3.3474000000000004,1
439,musclewood,Lower,1.4731999999999998,0.0,-1.4731999999999998,1.4931999999999999,1
44,sugar maple,Upper,46.99,44.29453780406527,-2.6954621959347307,47.010000000000005,1
440,musclewood,Lower,3.302,0.0,-3.302,3.322,1
441,musclewood,Lower,2.032,0.0,-2.032,2.052,1
442,musclewood,Lower,4.318,0.3399892938978656,-3.978010706102134,4.337999999999999,1
445,black birch,Lower,3.7592,2.521105446371148,-1.238094553628852,3.7792,1
446,black birch,Lower,4.1402,2.8133247633860052,-1.3268752366139949,4.1602,1
448,musclewood,Lower,4.064,0.18237676544359915,-3.881623234556401,4.084,1
45,norway maple,Upper,7.111999999999999,5.995512964268937,-1.116487035731062,7.131999999999999,1
451,sugar maple,Upper,34.925,33.37282080076991,-1.552179199230089,34.945,1
452,sugar maple,Upper,16.256,15.482788951451285,-0.7732110485487151,16.276,1
453,black birch,Lower,4.3688,2.98865635359492,-1.38014364640508,4.3888,1
454,sugar maple,Upper,17.272,16.546257459345476,-0.7257425406545224,17.291999999999998,1
455,sugar maple,Upper,37.592000000000006,35.712870397486526,-1.8791296025134798,37.61200000000001,1
456,sugar maple,Upper,6.096,5.707102237625905,-0.38889776237409546,6.116,1
459,red maple,Lower,11.684,9.991075683967926,-1.692924316032073,11.703999999999999,1
460,sugar maple,Upper,5.588000000000001,5.2469582140792115,-0.3410417859207895,5.6080000000000005,1
461,sugar maple,Upper,25.019,24.565342878135663,-0.45365712186433527,25.038999999999998,1
462,sugar maple,Upper,9.398,8.73731031497292,-0.66068968502708,9.418,1
463,sugar maple,Upper,37.084,35.26358904721508,-1.8204109527849255,37.104000000000006,1
464,musclewood,Lower,5.588000000000001,1.2143891636246078,-4.373610836375393,5.6080000000000005,1
465,sugar maple,Upper,37.465,35.60055005991866,-1.864449940081343,37.48500000000001,1
467,musclewood,Lower,12.2174,6.050148609754038,-6.167251390245962,12.2374,1
469,musclewood,Lower,4.318,0.3399892938978656,-3.978010706102134,4.337999999999999,1
47,sugar maple,Upper,34.798,33.26230843625697,-1.535691563743029,34.818000000000005,1
471,black birch,Lower,3.683,2.4626615829681753,-1.2203384170318246,3.703,1
473,sugar maple,Upper,7.62,7.081909949632169,-0.5380900503678312,7.64,1
474,musclewood,Lower,3.048,0.0,-3.048,3.068,1
475 (6),sugar maple,Upper,12.573,11.741011749734891,-0.831988250265109,12.593,1
478,sugar maple,Upper,15.24,14.431126527141906,-0.8088734728580942,15.26,1
48,sugar maple,Upper,21.844,21.487442665712276,-0.35655733428772507,21.864,1
480 (200),sugar maple,Upper,27.305,26.666197968681065,-0.6388020313189351,27.325,1
481,musclewood,Lower,7.62,2.6302144147726563,-4.989785585227343,7.64,1
482,white pine,Lower,19.685,17.261963649609132,-2.4230363503908663,19.705,1
485,black birch,Lower,10.5664,7.845779986491511,-2.720620013508489,10.5864,1
487,black birch,Lower,4.826,3.3393195340127497,-1.48668046598725,4.845999999999999,1
489,black birch,Lower,14.223999999999998,10.94437183354586,-3.2796281664541382,14.243999999999998,1
49,sugar maple,Upper,62.484,57.43433094765602,-5.04966905234398,62.504000000000005,1
490,black birch,Lower,6.604,4.710592777014984,-1.893407222985016,6.624,1
491,black birch,Lower,3.7084,2.482142870769167,-1.226257129230833,3.7284,1
492,black birch,Lower,4.318,2.949693777992936,-1.3683062220070634,4.337999999999999,1
493,black birch,Lower,6.604,4.710592777014984,-1.893407222985016,6.624,1
495,black birch,Lower,10.541,7.825682632584607,-2.715317367415393,10.561,1
496,black birch,Lower,11.43,8.534633279354896,-2.8953667206451037,11.45,1
498,black birch,Lower,3.9624,2.67695574877907,-1.2854442512209303,3.9824,1
499,black birch,Lower,4.318,2.949693777992936,-1.3683062220070634,4.337999999999999,1
5,sugar maple,Upper,37.592000000000006,35.712870397486526,-1.8791296025134798,37.61200000000001,1
50,sugar maple,Upper,29.718,28.841813855739144,-0.8761861442608563,29.738,1
501,sugar maple,Upper,28.447999999999997,27.73642409476664,-0.7115759052333566,28.467999999999996,1
502,sugar maple,Upper,22.86,22.535650356591187,-0.3243496434088122,22.88,1
505,mockernut hickory,Lower,2.7940000000000005,1.1358769151815218,-1.6581230848184787,2.8140000000000005,1
506,musclewood,Lower,4.318,0.3399892938978656,-3.978010706102134,4.337999999999999,1
507,musclewood,Lower,3.1242,0.0,-3.1242,3.1442,1
508,musclewood,Lower,3.9878,0.1350930069073203,-3.8527069930926796,4.0078,1
52,sugar maple,Upper,45.72,43.19217062587481,-2.52782937412519,45.74,1
53,sugar maple,Upper,30.734,29.725912771842708,-1.0080872281572937,30.754,1
54,sugar maple,Upper,29.21,28.399764397687363,-0.8102356023126376,29.23,1
55,sugar maple,Upper,54.355999999999995,50.584673249007636,-3.7713267509923583,54.376,1
56,norway maple,Upper,7.62,6.46536876362953,-1.15463123637047,7.64,1
57,sugar maple,Upper,7.62,7.081909949632169,-0.5380900503678312,7.64,1
58,sugar maple,Upper,46.228,43.63999004945114,-2.5880099505488587,46.248000000000005,1
605,red oak,Middle,127.762,122.67564807868837,-5.086351921311632,127.782,1
613,mockernut hickory,Middle,25.4,24.297045113389753,-1.1029548866102452,25.419999999999998,1
615,mockernut hickory,Middle,45.085,43.08498294336477,-2.0000170566352296,45.105000000000004,1
62,sugar maple,Upper,13.97,13.116548496755183,-0.853451503244818,13.99,1
621,mockernut hickory,Middle,16.51,15.913259107871859,-0.5967408921281425,16.53,1
624,red oak,Middle,130.556,125.16397507837853,-5.392024921621484,130.57600000000002,1
63,sugar maple,Upper,38.1,36.16215174775796,-1.9378482522420413,38.120000000000005,1
639,red oak,Middle,132.08,126.5212443509368,-5.558755649063215,132.10000000000002,1
643,sugar maple,Middle,76.2,68.78775466123146,-7.4122453387685425,76.22,1
65,sugar maple,Upper,11.43,10.628801476580765,-0.8011985234192345,11.45,1
657,mockernut hickory,Middle,54.61,52.79883595299335,-1.811164047006649,54.63,1
659,mockernut hickory,Middle,41.91,39.84830519043416,-2.061694809565836,41.93,1
66,sugar maple,Upper,7.62,7.081909949632169,-0.5380900503678312,7.64,1
667,pignut hickory,Middle,19.05,14.983676001264133,-4.066323998735868,19.07,1
668,hophornbeam,Middle,9.906,9.545067879568315,-0.360932120431686,9.926,1
67,norway maple,Upper,5.9944,4.961830205675637,-1.0325697943243624,6.014399999999999,1
677,black birch,Middle,42.8244,36.03848120962769,-6.785918790372307,42.8444,1
68,norway maple,Upper,12.7,11.229611120880799,-1.4703888791192004,12.719999999999999,1
680,mockernut,Middle,27.177999999999997,23.840752102105697,-3.3372478978943008,27.197999999999997,1
681,pignut hickory,Middle,18.669,14.744992589193771,-3.9240074108062295,18.689,1
682,pignut hickory,Middle,24.003,18.239564349776295,-5.763435650223705,24.023,1
685,black oak,Middle,55.118,50.737015760834865,-4.380984239165137,55.138000000000005,1
69,sugar maple,Upper,8.89,8.264338782018422,-0.6256612179815786,8.91,1
692,sugar maple,Middle,41.402,39.83918294839715,-1.562817051602849,41.422000000000004,1
699,basswood,Middle,44.196,42.30597537419116,-1.8900246258088345,44.216,1
7,sugar maple,Upper,18.796000000000003,18.1630585535693,-0.6329414464307028,18.816000000000003,1
704,mockernut hickory,Middle,48.26,46.322933946574295,-1.9370660534257027,48.28,1
705,mockernut hickory,Middle,33.528,31.753943112564535,-1.7740568874354636,33.548,1
708,sassafras,Middle,43.434000000000005,43.05532949449507,-0.3786705055049353,43.45400000000001,1
71,sugar maple,Upper,9.906,9.210281847927423,-0.6957181520725779,9.926,1
711,sugar maple,Middle,40.386,38.9811707763635,-1.4048292236365043,40.406000000000006,1
714,mockernut hickory,Middle,40.64,38.60208850910826,-2.0379114908917373,40.660000000000004,1
72,sugar maple,Upper,22.098,21.76894709756599,-0.3290529024340074,22.118,1
722,sugar maple,Middle,43.942,41.984213378481314,-1.9577866215186859,43.962,1
725,sugar maple,Middle,35.56,34.991029243168796,-0.5689707568312059,35.580000000000005,1
727,sugar maple,Middle,47.24400000000001,44.69247242554421,-2.551527574455797,47.26400000000001,1
728,sugar maple,Middle,36.83,35.991693845317485,-0.8383061546825132,36.85,1
73,sugar maple,Upper,57.277,52.970653791164814,-4.306346208835187,57.297000000000004,1
74,sugar maple,Upper,58.928,54.32909279929042,-4.598907200709576,58.948,1
75,sugar maple,Upper,60.706,55.88144246846033,-4.824557531539675,60.726000000000006,1
76,norway maple,Upper,5.3340000000000005,4.3510176665068725,-0.982982333493128,5.354,1
77,norway maple,Upper,7.874,6.700296663309821,-1.1737033366901786,7.893999999999999,1
78,norway maple,Upper,7.874,6.700296663309821,-1.1737033366901786,7.893999999999999,1
79,norway maple,Upper,8.509,7.287616412510563,-1.221383587489437,8.529,1
8,sugar maple,Upper,27.686,27.02294001070959,-0.6630599892904101,27.706,1
80,sugar maple,Upper,45.72,43.19217062587481,-2.52782937412519,45.74,1
800,musclewood,Lower,5.715,1.302940431900021,-4.412059568099979,5.734999999999999,1
81,sugar maple,Upper,33.02,31.71513533307573,-1.3048646669242743,33.040000000000006,1
82,sugar maple,Upper,43.18,40.815931705938496,-2.3640682940615037,43.2,1
83,sugar maple,Upper,7.2644,6.762685838268295,-0.5017141617317051,7.2844,1
85,sugar maple,Upper,31.75,30.61001168794627,-1.139988312053731,31.77,1
86,norway maple,Upper,5.588000000000001,4.585945566187169,-1.002054433812832,5.6080000000000005,1
87,red maple,Upper,78.74,77.4522737889911,-1.2877262110088878,78.75999999999999,1
88,norway maple,Upper,7.62,6.46536876362953,-1.15463123637047,7.64,1
89,sugar maple,Upper,16.51,15.745704557528633,-0.7642954424713686,16.53,1
91,sugar maple,Upper,45.72,43.19217062587481,-2.52782937412519,45.74,1
92,sugar maple,Upper,43.18,40.815931705938496,-2.3640682940615037,43.2,1
93,norway maple,Upper,7.62,6.46536876362953,-1.15463123637047,7.64,1
94,norway maple,Upper,11.43,9.98928725883395,-1.440712741166049,11.45,1
95,sugar maple,Upper,55.88,51.82953266230703,-4.050467337692972,55.900000000000006,1
96,sugar maple,Upper,10.795,10.0379820305978,-0.7570179694022006,10.815,1
97,norway maple,Upper,12.7,11.229611120880799,-1.4703888791192004,12.719999999999999,1
98,sugar maple,Upper,31.75,30.61001168794627,-1.139988312053731,31.77,1
1,sugar maple,Upper,27.451999999999998,26.80383859907002,-0.648161400929979,27.471999999999998,2
10,sugar maple,Upper,36.596000000000004,34.831995939080315,-1.7640040609196888,36.61600000000001,2
100,sugar maple,Upper,22.88,22.555654815645134,-0.3243451843548648,22.9,2
108,black birch,Lower,8.275,6.032745469079208,-2.2422545309207926,8.295,2
109,black birch,Lower,6.8526,4.907293650292762,-1.9453063497072378,6.872599999999999,2
11,sugar maple,Upper,41.041,38.80352748973175,-2.2374725102682476,41.061,2
110,red oak,Lower,65.0694,64.33320039171063,-0.7361996082893683,65.0894,2
115,black birch,Lower,6.878,4.927391004199663,-1.9506089958003372,6.898,2
116,white pine,Lower,41.93,32.90123328026844,-9.028766719731557,41.95,2
117,red oak,Lower,75.20400000000001,72.75413856506036,-2.449861434939649,75.224,2
118,black birch,Lower,3.9316,2.6533327698707825,-1.2782672301292175,3.9516,2
119,pignut hickory,Lower,5.354,2.4287156234599903,-2.92528437654001,5.374,2
12,sugar maple,Upper,26.3344,25.769208970769157,-0.5651910292308422,26.3544,2
120,mockernut hickory,Lower,10.434,7.1244224755736445,-3.3095775244263548,10.453999999999999,2
121,musclewood,Lower,4.3633999999999995,0.368553633674194,-3.9948463663258056,4.383399999999999,2
122,white pine,Lower,31.516,25.61500274341265,-5.900997256587349,31.535999999999998,2
123,black birch,Lower,6.9288,4.967585712013463,-1.9612142879865369,6.948799999999999,2
125,musclewood,Lower,3.83,0.037174672300689715,-3.7928253276993105,3.85,2
127,black birch,Lower,14.498000000000001,11.182065013022342,-3.315934986977659,14.518,2
128,black birch,Lower,24.480200000000004,19.841792011255418,-4.638407988744586,24.500200000000003,2
129,musclewood,Lower,21.8894,13.797359318033212,-8.092040681966786,21.909399999999998,2
13,sugar maple,Upper,37.4596,35.595774234541764,-1.8638257654582375,37.479600000000005,2
130,musclewood,Lower,23.591199999999997,14.893530501968703,-8.697669498031294,23.611199999999997,2
131,musclewood,Lower,17.546,10.350732695888269,-7.195267304111731,17.566,2
132,black birch,Lower,10.687999999999999,7.941994090234784,-2.7460059097652145,10.707999999999998,2
133,black birch,Lower,11.9072,8.943831935177574,-2.9633680648224257,11.9272,2
135,white pine,Lower,11.958,11.404283847079824,-0.5537161529201757,11.978,2
138,shagbark hickory,Lower,43.581,40.81168135638204,-2.7693186436179644,43.601000000000006,2
14,sugar maple,Upper,41.93,39.639912411755034,-2.2900875882449654,41.95,2
140,black birch,Lower,9.0116,6.61556873237933,-2.3960312676206694,9.0316,2
141,musclewood,Lower,5.8111999999999995,1.3700162744834454,-4.441183725516554,5.831199999999999,2
143,black birch,Lower,5.7096,4.020993523878419,-1.6886064761215813,5.7296,2
146,dogwood,Lower,2.9663999999999997,0.0,-2.9663999999999997,2.9863999999999997,2
148,black birch,Lower,8.249600000000001,6.012648115172308,-2.2369518848276932,8.2696,2
149,black birch,Lower,30.3476,24.065389155219968,-6.282210844780032,30.3676,2
15,sugar maple,Upper,17.927,17.23641013414496,-0.6905898658550385,17.947,2
150,black birch,Lower,9.0624,6.655763440193131,-2.406636559806869,9.0824,2
153,black birch,Lower,5.480999999999999,3.8443048380433855,-1.6366951619566135,5.500999999999999,2
154,black birch,Lower,5.1,3.5498236949849997,-1.550176305015,5.119999999999999,2
157,black birch,Lower,6.5224,4.647558861297104,-1.8748411387028963,6.5424,2
160,red maple,Lower,5.8366,3.5757148134358894,-2.2608851865641104,5.856599999999999,2
161,black birch,Lower,8.91,6.5351793167517265,-2.3748206832482737,8.93,2
