TreeID,Species,Plot,prev_dbh,delta_per_year_pred,year_step
389,red oak,Lower,84.328,-0.5926833152770996,6
390,sugar maple,Lower,28.194,-1.414026141166687,6
391,red maple,Lower,18.582514193475248,-0.15219736099243164,6
392,sugar maple,Lower,15.60476553297043,-0.4456348717212677,6
395,white pine,Lower,52.6561241234541,-4.1985554695129395,6
398,white pine,Lower,59.69,-0.3163534998893738,6
40,sugar maple,Upper,43.18,-1.008577585220337,6
404,sugar maple,Upper,12.254115443897247,-0.38839462399482727,6
417 (was 654),sugar maple,Middle,18.582514193475248,-0.15219736099243164,6
432,burning bush,Lower,13.99313315320015,-0.9206113815307617,6
44,sugar maple,Upper,46.99,-0.5214552283287048,6
451,sugar maple,Upper,35.39653930366039,-1.1049339771270752,6
452,sugar maple,Upper,16.784678126633167,-0.2749622166156769,6
459,red maple,Lower,11.684,-0.1100209429860115,6
461,sugar maple,Upper,25.019,-1.3408257961273193,6
462,sugar maple,Upper,12.266193566799164,-0.38839462399482727,6
467,musclewood,Lower,12.2174,-0.38839462399482727,6
47,sugar maple,Upper,35.505996994256975,-1.1049339771270752,6
475 (6),sugar maple,Upper,12.573,-0.38839462399482727,6
478,sugar maple,Upper,16.766558667421343,-0.2749622166156769,6
479,sugar maple,Middle,15.60476553297043,-0.4456348717212677,6
480 (200),sugar maple,Upper,27.44062434911728,-0.3533763289451599,6
482,white pine,Lower,19.685,-0.11851857602596283,6
483,sugar maple,Lower,15.494,-0.4456348717212677,6
484,red oak,Lower,53.721,-4.043181419372559,6
485,black birch,Lower,11.707933732414245,-0.4310949742794037,6
486,sugar maple,Lower,18.577056773900985,-0.15219736099243164,6
489,black birch,Lower,14.223999999999998,-1.241685152053833,6
49,sugar maple,Upper,62.484,-1.7277494668960571,6
495,black birch,Lower,11.940782478809357,-0.3291604518890381,6
496,black birch,Lower,11.68824874639511,-0.4310949742794037,6
52,sugar maple,Upper,45.72,-0.8596007227897644,6
55,sugar maple,Upper,56.94313954687118,-0.3634549081325531,6
58,sugar maple,Upper,46.228,-0.560856282711029,6
601,red oak,Middle,60.452000000000005,-0.3163534998893738,6
603,sugar maple,Middle,27.4408608727932,-0.3533763289451599,6
605,red oak,Middle,127.762,-12.346038818359375,6
610,sugar maple,Middle,12.193718101024627,-0.38839462399482727,6
612,sugar maple,Middle,16.766558667421343,-0.2749622166156769,6
613,mockernut hickory,Middle,26.94890501499176,-0.5670473575592041,6
614,sugar maple,Middle,14.685687475323677,-0.6927765011787415,6
615,mockernut hickory,Middle,45.085,-0.8596007227897644,6
62,sugar maple,Upper,13.97,-0.9206113815307617,6
621,mockernut hickory,Middle,16.78874939888716,-0.2749622166156769,6
622,red oak,Middle,42.925999999999995,-0.10892992466688156,6
623,sugar maple,Middle,14.684625613212585,-0.6927765011787415,6
624,red oak,Middle,130.556,-12.346038818359375,6
625,sugar maple,Middle,14.478000000000002,-0.9014202356338501,6
627,sugar maple,Middle,35.352017374396326,-1.1049339771270752,6
628,sugar maple,Middle,11.684,-0.1100209429860115,6
629,sugar maple,Middle,16.79195866742134,-0.2749622166156769,6
631,sugar maple,Middle,12.198782386779785,-0.38839462399482727,6
632,red oak,Middle,75.946,-0.8535121083259583,6
633,sugar maple,Middle,25.146,-1.2814476490020752,6
634,sugar maple,Middle,14.324826363563538,-0.9014202356338501,6
635,white ash,Middle,36.4236,-0.5754127502441406,6
638,sugar maple,Middle,14.684625613212585,-0.6927765011787415,6
639,red oak,Middle,132.08,-12.346038818359375,6
640,american hophornbeam,Middle,14.324826363563538,-0.9014202356338501,6
643,sugar maple,Middle,76.2,-0.8535121083259583,6
644,sugar maple,Middle,19.558,-0.11851857602596283,6
645,white ash,Middle,26.94890501499176,-0.5670473575592041,6
647,sugar maple,Middle,27.474370181083682,-0.3533763289451599,6
651,sugar maple,Middle,35.50070147347451,-1.1049339771270752,6
652,sugar maple,Middle,13.99313315320015,-0.9206113815307617,6
653,sugar maple,Middle,12.204651226520538,-0.38839462399482727,6
656,red oak,Middle,60.198,-0.3163534998893738,6
657,mockernut hickory,Middle,57.44450824022293,-0.3634549081325531,6
658,sugar maple,Middle,13.99313315320015,-0.9206113815307617,6
661,sugar maple,Middle,15.60476553297043,-0.4456348717212677,6
668,hophornbeam,Middle,14.352435451507569,-0.9014202356338501,6
674,sugar maple,Middle,14.352435451507569,-0.9014202356338501,6
676,red oak,Middle,80.27023019433021,-0.5926833152770996,6
678,sugar maple,Middle,16.780606854379176,-0.2749622166156769,6
680,mockernut,Middle,27.449248698234555,-0.3533763289451599,6
681,pignut hickory,Middle,18.669,-0.15219736099243164,6
682,pignut hickory,Middle,25.055587777376175,-1.3408257961273193,6
684,sugar maple,Middle,16.862780396223066,-0.2749622166156769,6
685,black oak,Middle,57.40133592414856,-0.3634549081325531,6
687,sugar maple,Middle,16.862780396223066,-0.2749622166156769,6
690,red oak,Middle,74.676,-0.8535121083259583,6
691,sugar maple,Middle,16.780606854379176,-0.2749622166156769,6
695,red oak,Middle,63.6524,-1.7277494668960571,6
697,sugar maple,Middle,14.078211108207702,-0.9206113815307617,6
698,sugar maple,Middle,16.785117325139048,-0.2749622166156769,6
699,basswood,Middle,57.32445385074615,-0.3634549081325531,6
700,basswood,Middle,35.52491538119316,-1.1049339771270752,6
701,sugar maple,Middle,36.02860677528381,-0.543140709400177,6
702,sugar maple,Middle,35.36762882220745,-1.1049339771270752,6
704,mockernut hickory,Middle,48.26,-5.231805324554443,6
705,mockernut hickory,Middle,36.02860677528381,-0.543140709400177,6
706,sugar maple,Middle,19.558,-0.11851857602596283,6
708,sassafras,Middle,57.33526937627793,-0.3634549081325531,6
709,sugar maple,Middle,35.37019891774654,-1.1049339771270752,6
71,sugar maple,Upper,14.352435451507569,-0.9014202356338501,6
713,red oak,Middle,68.94537101173401,-0.1539120078086853,6
716,sugar maple,Middle,35.437852352976805,-1.1049339771270752,6
719,sugar maple,Middle,16.766558667421343,-0.2749622166156769,6
720,sugar maple,Middle,14.732,-0.6927765011787415,6
722,sugar maple,Middle,57.070453850746155,-0.3634549081325531,6
725,sugar maple,Middle,35.56,-1.1049339771270752,6
726,sugar maple,Middle,25.146,-1.2814476490020752,6
727,sugar maple,Middle,47.24400000000001,-0.5214552283287048,6
728,sugar maple,Middle,36.83,-0.6554518342018127,6
729,sugar maple,Middle,14.732,-0.6927765011787415,6
73,sugar maple,Upper,57.277,-0.3634549081325531,6
730,sugar maple,Middle,19.558,-0.11851857602596283,6
75,sugar maple,Upper,60.706,-0.3163534998893738,6
8,sugar maple,Upper,27.686,-0.3533763289451599,6
80,sugar maple,Upper,45.72,-0.8596007227897644,6
82,sugar maple,Upper,43.18,-1.008577585220337,6
85,sugar maple,Upper,35.40791241824627,-1.1049339771270752,6
87,red maple,Upper,80.27023019433021,-0.5926833152770996,6
89,sugar maple,Upper,16.78874939888716,-0.2749622166156769,6
91,sugar maple,Upper,45.72,-0.8596007227897644,6
92,sugar maple,Upper,43.18,-1.008577585220337,6
95,sugar maple,Upper,57.43216717720032,-0.3634549081325531,6
98,sugar maple,Upper,35.40791241824627,-1.1049339771270752,6
1,sugar maple,Upper,27.432,-0.3533763289451599,7
10,sugar maple,Upper,36.576,-0.6554518342018127,7
110,red oak,Lower,65.0494,-1.7277494668960571,7
113,sugar maple,Lower,12.266193566799164,-0.38839462399482727,7
117,red oak,Lower,75.18400000000001,-0.8535121083259583,7
12,sugar maple,Upper,27.62677018108368,-0.3533763289451599,7
120,mockernut hickory,Lower,12.193718101024627,-0.38839462399482727,7
122,white pine,Lower,35.519619860410685,-1.1049339771270752,7
127,black birch,Lower,14.478000000000002,-1.2224940061569214,7
128,black birch,Lower,24.460200000000004,-0.13138090074062347,7
132,black birch,Lower,11.772124665260314,-0.4310949742794037,7
133,black birch,Lower,11.8872,-0.3291604518890381,7
138,shagbark hickory,Lower,57.46226937627792,-0.3634549081325531,7
144,yellow birch,Lower,12.203213829517365,-0.38839462399482727,7
145,red oak,Lower,60.35040000000001,-0.3163534998893738,7
149,black birch,Lower,30.3276,-0.16131730377674103,7
151,red oak,Lower,52.60376389622688,-4.1985554695129395,7
164,black birch,Lower,11.92768107175827,-0.3291604518890381,7
165,black birch,Lower,11.859912536931038,-0.3291604518890381,7
166,black birch,Lower,11.852190617322922,-0.3291604518890381,7
17,sugar maple,Upper,58.0898,-0.3634549081325531,7
171,sugar maple,Upper,16.81198039622307,-0.2749622166156769,7
172,sugar maple,Upper,56.900507668733596,-0.3634549081325531,7
173,sugar maple,Upper,35.40791241824627,-1.1049339771270752,7
175,sugar maple,Upper,14.019434036183357,-0.9206113815307617,7
180,red maple,Upper,14.761887475323677,-0.6927765011787415,7
181,sugar maple,Upper,45.796200000000006,-0.560856282711029,7
182,sugar maple,Upper,16.764601067364218,-0.2749622166156769,7
186,sugar maple,Upper,35.433,-1.1049339771270752,7
188,sugar maple,Upper,50.673,-2.715284824371338,7
189,sugar maple,Upper,28.3464,-1.414026141166687,7
191,sugar maple,Upper,12.266193566799164,-0.38839462399482727,7
193,sugar maple,Upper,27.686,-0.3533763289451599,7
194,sugar maple,Upper,27.46862138514519,-0.3533763289451599,7
197,sugar maple,Upper,12.193718101024627,-0.38839462399482727,7
198,norway maple,Upper,50.165,-2.715284824371338,7
26,sugar maple,Upper,35.39653930366039,-1.1049339771270752,7
27,sugar maple,Upper,16.764,-0.2749622166156769,7
301,black birch,Lower,18.796000000000003,-0.277122437953949,7
302,red oak,Lower,57.33526937627793,-0.3634549081325531,7
303,sugar maple,Lower,25.106387777376177,-1.3408257961273193,7
304,red oak,Lower,57.41808358860016,-0.3634549081325531,7
313,sugar maple,Lower,12.204651226520538,-0.38839462399482727,7
314,sugar maple,Lower,25.146,-1.2814476490020752,7
319,musclewood,Lower,16.766558667421343,-0.2749622166156769,7
32,sugar maple,Upper,45.202603044509885,-0.8596007227897644,7
324,black birch,Lower,14.060332943499088,-1.241685152053833,7
335,black oak,Lower,18.6182,-0.15219736099243164,7
337,musclewood,Lower,12.203315443897248,-0.38839462399482727,7
338,musclewood,Lower,49.784000000000006,-0.3615665137767792,7
342,black birch,Lower,13.7668,-0.1399683803319931,7
344,white ash,Lower,12.259702345967293,-0.38839462399482727,7
346,black birch,Lower,38.4556,-0.302051842212677,7
347,norway maple,Lower,12.192443005180358,-0.38839462399482727,7
350,musclewood,Lower,16.862780396223066,-0.2749622166156769,7
364,white pine,Lower,36.08283211684227,-0.543140709400177,7
370,black birch,Lower,20.1676,-0.35789090394973755,7
371,red oak,Lower,46.4312,-0.560856282711029,7
372,white pine,Lower,16.784678126633167,-0.2749622166156769,7
373,black oak,Lower,27.6098,-0.3533763289451599,7
374,shagbark hickory,Lower,35.39005769059658,-1.1049339771270752,7
376,black birch,Lower,12.065,-0.2876283824443817,7
38,sugar maple,Upper,35.56,-1.1049339771270752,7
383,red oak,Lower,57.37941894125938,-0.3634549081325531,7
384,sugar maple,Lower,26.924,-0.5670473575592041,7
385,red oak,Lower,132.84199999999998,-12.346038818359375,7
386,sugar maple,Lower,25.121508586883547,-1.3408257961273193,7
387,red oak,Lower,47.879000000000005,-5.231805324554443,7
389,red oak,Lower,84.328,-0.5926833152770996,7
390,sugar maple,Lower,28.194,-1.414026141166687,7
391,red maple,Lower,18.582514193475248,-0.15219736099243164,7
392,sugar maple,Lower,15.60476553297043,-0.4456348717212677,7
395,white pine,Lower,52.6561241234541,-4.1985554695129395,7
398,white pine,Lower,59.69,-0.3163534998893738,7
40,sugar maple,Upper,43.18,-1.008577585220337,7
404,sugar maple,Upper,12.254115443897247,-0.38839462399482727,7
417 (was 654),sugar maple,Middle,18.582514193475248,-0.15219736099243164,7
432,burning bush,Lower,13.99313315320015,-0.9206113815307617,7
44,sugar maple,Upper,46.99,-0.5214552283287048,7
451,sugar maple,Upper,35.39653930366039,-1.1049339771270752,7
452,sugar maple,Upper,16.784678126633167,-0.2749622166156769,7
459,red maple,Lower,11.684,-0.1100209429860115,7
461,sugar maple,Upper,25.019,-1.3408257961273193,7
462,sugar maple,Upper,12.266193566799164,-0.38839462399482727,7
467,musclewood,Lower,12.2174,-0.38839462399482727,7
47,sugar maple,Upper,35.505996994256975,-1.1049339771270752,7
475 (6),sugar maple,Upper,12.573,-0.38839462399482727,7
478,sugar maple,Upper,16.766558667421343,-0.2749622166156769,7
479,sugar maple,Middle,15.60476553297043,-0.4456348717212677,7
480 (200),sugar maple,Upper,27.44062434911728,-0.3533763289451599,7
482,white pine,Lower,19.685,-0.11851857602596283,7
483,sugar maple,Lower,15.494,-0.4456348717212677,7
484,red oak,Lower,53.721,-4.043181419372559,7
485,black birch,Lower,11.707933732414245,-0.4310949742794037,7
486,sugar maple,Lower,18.577056773900985,-0.15219736099243164,7
489,black birch,Lower,14.223999999999998,-1.241685152053833,7
49,sugar maple,Upper,62.484,-1.7277494668960571,7
495,black birch,Lower,11.940782478809357,-0.3291604518890381,7
496,black birch,Lower,11.68824874639511,-0.4310949742794037,7
52,sugar maple,Upper,45.72,-0.8596007227897644,7
53,sugar maple,Upper,35.39083273971081,-1.1049339771270752,7
55,sugar maple,Upper,56.94313954687118,-0.3634549081325531,7
58,sugar maple,Upper,46.228,-0.560856282711029,7
601,red oak,Middle,60.452000000000005,-0.3163534998893738,7
603,sugar maple,Middle,27.4408608727932,-0.3533763289451599,7
605,red oak,Middle,127.762,-12.346038818359375,7
610,sugar maple,Middle,12.193718101024627,-0.38839462399482727,7
612,sugar maple,Middle,16.766558667421343,-0.2749622166156769,7
613,mockernut hickory,Middle,26.94890501499176,-0.5670473575592041,7
614,sugar maple,Middle,14.685687475323677,-0.6927765011787415,7
615,mockernut hickory,Middle,45.085,-0.8596007227897644,7
62,sugar maple,Upper,13.97,-0.9206113815307617,7
621,mockernut hickory,Middle,16.78874939888716,-0.2749622166156769,7
622,red oak,Middle,42.925999999999995,-0.10892992466688156,7
623,sugar maple,Middle,14.684625613212585,-0.6927765011787415,7
624,red oak,Middle,130.556,-12.346038818359375,7
625,sugar maple,Middle,14.478000000000002,-0.9014202356338501,7
627,sugar maple,Middle,35.352017374396326,-1.1049339771270752,7
628,sugar maple,Middle,11.684,-0.1100209429860115,7
629,sugar maple,Middle,16.79195866742134,-0.2749622166156769,7
630,sugar maple,Middle,19.567709649443625,-0.11851857602596283,7
631,sugar maple,Middle,12.198782386779785,-0.38839462399482727,7
632,red oak,Middle,75.946,-0.8535121083259583,7
633,sugar maple,Middle,25.146,-1.2814476490020752,7
634,sugar maple,Middle,14.324826363563538,-0.9014202356338501,7
635,white ash,Middle,36.4236,-0.5754127502441406,7
638,sugar maple,Middle,14.684625613212585,-0.6927765011787415,7
639,red oak,Middle,132.08,-12.346038818359375,7
640,american hophornbeam,Middle,14.324826363563538,-0.9014202356338501,7
643,sugar maple,Middle,76.2,-0.8535121083259583,7
644,sugar maple,Middle,19.558,-0.11851857602596283,7
645,white ash,Middle,26.94890501499176,-0.5670473575592041,7
647,sugar maple,Middle,27.474370181083682,-0.3533763289451599,7
651,sugar maple,Middle,35.50070147347451,-1.1049339771270752,7
652,sugar maple,Middle,13.99313315320015,-0.9206113815307617,7
653,sugar maple,Middle,12.204651226520538,-0.38839462399482727,7
656,red oak,Middle,60.198,-0.3163534998893738,7
657,mockernut hickory,Middle,57.44450824022293,-0.3634549081325531,7
658,sugar maple,Middle,13.99313315320015,-0.9206113815307617,7
661,sugar maple,Middle,15.60476553297043,-0.4456348717212677,7
668,hophornbeam,Middle,14.352435451507569,-0.9014202356338501,7
674,sugar maple,Middle,14.352435451507569,-0.9014202356338501,7
676,red oak,Middle,80.27023019433021,-0.5926833152770996,7
678,sugar maple,Middle,16.780606854379176,-0.2749622166156769,7
68,norway maple,Upper,14.149739590287208,-0.9206113815307617,7
680,mockernut,Middle,27.449248698234555,-0.3533763289451599,7
681,pignut hickory,Middle,18.669,-0.15219736099243164,7
682,pignut hickory,Middle,25.055587777376175,-1.3408257961273193,7
684,sugar maple,Middle,16.862780396223066,-0.2749622166156769,7
685,black oak,Middle,57.40133592414856,-0.3634549081325531,7
687,sugar maple,Middle,16.862780396223066,-0.2749622166156769,7
689,sugar maple,Middle,19.567709649443625,-0.11851857602596283,7
690,red oak,Middle,74.676,-0.8535121083259583,7
691,sugar maple,Middle,16.780606854379176,-0.2749622166156769,7
695,red oak,Middle,63.6524,-1.7277494668960571,7
697,sugar maple,Middle,14.078211108207702,-0.9206113815307617,7
698,sugar maple,Middle,16.785117325139048,-0.2749622166156769,7
699,basswood,Middle,57.32445385074615,-0.3634549081325531,7
700,basswood,Middle,35.52491538119316,-1.1049339771270752,7
701,sugar maple,Middle,36.02860677528381,-0.543140709400177,7
702,sugar maple,Middle,35.36762882220745,-1.1049339771270752,7
704,mockernut hickory,Middle,48.26,-5.231805324554443,7
705,mockernut hickory,Middle,36.02860677528381,-0.543140709400177,7
706,sugar maple,Middle,19.558,-0.11851857602596283,7
707,sugar maple,Middle,12.247942666530609,-0.38839462399482727,7
708,sassafras,Middle,57.33526937627793,-0.3634549081325531,7
709,sugar maple,Middle,35.37019891774654,-1.1049339771270752,7
71,sugar maple,Upper,14.352435451507569,-0.9014202356338501,7
713,red oak,Middle,68.94537101173401,-0.1539120078086853,7
716,sugar maple,Middle,35.437852352976805,-1.1049339771270752,7
719,sugar maple,Middle,16.766558667421343,-0.2749622166156769,7
720,sugar maple,Middle,14.732,-0.6927765011787415,7
722,sugar maple,Middle,57.070453850746155,-0.3634549081325531,7
725,sugar maple,Middle,35.56,-1.1049339771270752,7
726,sugar maple,Middle,25.146,-1.2814476490020752,7
727,sugar maple,Middle,47.24400000000001,-0.5214552283287048,7
728,sugar maple,Middle,36.83,-0.6554518342018127,7
729,sugar maple,Middle,14.732,-0.6927765011787415,7
73,sugar maple,Upper,57.277,-0.3634549081325531,7
730,sugar maple,Middle,19.558,-0.11851857602596283,7
75,sugar maple,Upper,60.706,-0.3163534998893738,7
8,sugar maple,Upper,27.686,-0.3533763289451599,7
80,sugar maple,Upper,45.72,-0.8596007227897644,7
81,sugar maple,Upper,35.54731004357338,-1.1049339771270752,7
82,sugar maple,Upper,43.18,-1.008577585220337,7
85,sugar maple,Upper,35.40791241824627,-1.1049339771270752,7
87,red maple,Upper,80.27023019433021,-0.5926833152770996,7
89,sugar maple,Upper,16.78874939888716,-0.2749622166156769,7
91,sugar maple,Upper,45.72,-0.8596007227897644,7
92,sugar maple,Upper,43.18,-1.008577585220337,7
95,sugar maple,Upper,57.43216717720032,-0.3634549081325531,7
97,norway maple,Upper,14.149739590287208,-0.9206113815307617,7
98,sugar maple,Upper,35.40791241824627,-1.1049339771270752,7
1,sugar maple,Upper,27.432,-0.3533763289451599,7
10,sugar maple,Upper,36.576,-0.6554518342018127,7
110,red oak,Lower,65.0494,-1.7277494668960571,7
113,sugar maple,Lower,12.266193566799164,-0.38839462399482727,7
117,red oak,Lower,75.18400000000001,-0.8535121083259583,7
12,sugar maple,Upper,27.62677018108368,-0.3533763289451599,7
120,mockernut hickory,Lower,12.193718101024627,-0.38839462399482727,7
122,white pine,Lower,35.519619860410685,-1.1049339771270752,7
127,black birch,Lower,14.478000000000002,-1.2224940061569214,7
128,black birch,Lower,24.460200000000004,-0.13138090074062347,7
132,black birch,Lower,11.772124665260314,-0.4310949742794037,7
133,black birch,Lower,11.8872,-0.3291604518890381,7
138,shagbark hickory,Lower,57.46226937627792,-0.3634549081325531,7
144,yellow birch,Lower,12.203213829517365,-0.38839462399482727,7
145,red oak,Lower,60.35040000000001,-0.3163534998893738,7
149,black birch,Lower,30.3276,-0.16131730377674103,7
151,red oak,Lower,52.60376389622688,-4.1985554695129395,7
164,black birch,Lower,11.92768107175827,-0.3291604518890381,7
165,black birch,Lower,11.859912536931038,-0.3291604518890381,7
166,black birch,Lower,11.852190617322922,-0.3291604518890381,7
17,sugar maple,Upper,58.0898,-0.3634549081325531,7
171,sugar maple,Upper,16.81198039622307,-0.2749622166156769,7
172,sugar maple,Upper,56.900507668733596,-0.3634549081325531,7
173,sugar maple,Upper,35.40791241824627,-1.1049339771270752,7
175,sugar maple,Upper,14.019434036183357,-0.9206113815307617,7
180,red maple,Upper,14.761887475323677,-0.6927765011787415,7
181,sugar maple,Upper,45.796200000000006,-0.560856282711029,7
182,sugar maple,Upper,16.764601067364218,-0.2749622166156769,7
186,sugar maple,Upper,35.433,-1.1049339771270752,7
188,sugar maple,Upper,50.673,-2.715284824371338,7
189,sugar maple,Upper,28.3464,-1.414026141166687,7
191,sugar maple,Upper,12.266193566799164,-0.38839462399482727,7
193,sugar maple,Upper,27.686,-0.3533763289451599,7
194,sugar maple,Upper,27.46862138514519,-0.3533763289451599,7
197,sugar maple,Upper,12.193718101024627,-0.38839462399482727,7
198,norway maple,Upper,50.165,-2.715284824371338,7
26,sugar maple,Upper,35.39653930366039,-1.1049339771270752,7
27,sugar maple,Upper,16.764,-0.2749622166156769,7
301,black birch,Lower,18.796000000000003,-0.277122437953949,7
302,red oak,Lower,57.33526937627793,-0.3634549081325531,7
303,sugar maple,Lower,25.106387777376177,-1.3408257961273193,7
304,red oak,Lower,57.41808358860016,-0.3634549081325531,7
313,sugar maple,Lower,12.204651226520538,-0.38839462399482727,7
314,sugar maple,Lower,25.146,-1.2814476490020752,7
319,musclewood,Lower,16.766558667421343,-0.2749622166156769,7
32,sugar maple,Upper,45.202603044509885,-0.8596007227897644,7
324,black birch,Lower,14.060332943499088,-1.241685152053833,7
335,black oak,Lower,18.6182,-0.15219736099243164,7
337,musclewood,Lower,12.203315443897248,-0.38839462399482727,7
338,musclewood,Lower,49.784000000000006,-0.3615665137767792,7
342,black birch,Lower,13.7668,-0.1399683803319931,7
344,white ash,Lower,12.259702345967293,-0.38839462399482727,7
346,black birch,Lower,38.4556,-0.302051842212677,7
347,norway maple,Lower,12.192443005180358,-0.38839462399482727,7
350,musclewood,Lower,16.862780396223066,-0.2749622166156769,7
364,white pine,Lower,36.08283211684227,-0.543140709400177,7
370,black birch,Lower,20.1676,-0.35789090394973755,7
371,red oak,Lower,46.4312,-0.560856282711029,7
372,white pine,Lower,16.784678126633167,-0.2749622166156769,7
373,black oak,Lower,27.6098,-0.3533763289451599,7
374,shagbark hickory,Lower,35.39005769059658,-1.1049339771270752,7
376,black birch,Lower,12.065,-0.2876283824443817,7
38,sugar maple,Upper,35.56,-1.1049339771270752,7
383,red oak,Lower,57.37941894125938,-0.3634549081325531,7
384,sugar maple,Lower,26.924,-0.5670473575592041,7
385,red oak,Lower,132.84199999999998,-12.346038818359375,7
386,sugar maple,Lower,25.121508586883547,-1.3408257961273193,7
387,red oak,Lower,47.879000000000005,-5.231805324554443,7
389,red oak,Lower,84.328,-0.5926833152770996,7
390,sugar maple,Lower,28.194,-1.414026141166687,7
391,red maple,Lower,18.582514193475248,-0.15219736099243164,7
392,sugar maple,Lower,15.60476553297043,-0.4456348717212677,7
395,white pine,Lower,52.6561241234541,-4.1985554695129395,7
398,white pine,Lower,59.69,-0.3163534998893738,7
40,sugar maple,Upper,43.18,-1.008577585220337,7
404,sugar maple,Upper,12.254115443897247,-0.38839462399482727,7
417 (was 654),sugar maple,Middle,18.582514193475248,-0.15219736099243164,7
432,burning bush,Lower,13.99313315320015,-0.9206113815307617,7
44,sugar maple,Upper,46.99,-0.5214552283287048,7
451,sugar maple,Upper,35.39653930366039,-1.1049339771270752,7
452,sugar maple,Upper,16.784678126633167,-0.2749622166156769,7
459,red maple,Lower,11.684,-0.1100209429860115,7
461,sugar maple,Upper,25.019,-1.3408257961273193,7
462,sugar maple,Upper,12.266193566799164,-0.38839462399482727,7
467,musclewood,Lower,12.2174,-0.38839462399482727,7
47,sugar maple,Upper,35.505996994256975,-1.1049339771270752,7
475 (6),sugar maple,Upper,12.573,-0.38839462399482727,7
478,sugar maple,Upper,16.766558667421343,-0.2749622166156769,7
479,sugar maple,Middle,15.60476553297043,-0.4456348717212677,7
480 (200),sugar maple,Upper,27.44062434911728,-0.3533763289451599,7
482,white pine,Lower,19.685,-0.11851857602596283,7
483,sugar maple,Lower,15.494,-0.4456348717212677,7
484,red oak,Lower,53.721,-4.043181419372559,7
485,black birch,Lower,11.707933732414245,-0.4310949742794037,7
486,sugar maple,Lower,18.577056773900985,-0.15219736099243164,7
489,black birch,Lower,14.223999999999998,-1.241685152053833,7
49,sugar maple,Upper,62.484,-1.7277494668960571,7
495,black birch,Lower,11.940782478809357,-0.3291604518890381,7
496,black birch,Lower,11.68824874639511,-0.4310949742794037,7
52,sugar maple,Upper,45.72,-0.8596007227897644,7
53,sugar maple,Upper,35.39083273971081,-1.1049339771270752,7
55,sugar maple,Upper,56.94313954687118,-0.3634549081325531,7
58,sugar maple,Upper,46.228,-0.560856282711029,7
601,red oak,Middle,60.452000000000005,-0.3163534998893738,7
603,sugar maple,Middle,27.4408608727932,-0.3533763289451599,7
605,red oak,Middle,127.762,-12.346038818359375,7
610,sugar maple,Middle,12.193718101024627,-0.38839462399482727,7
612,sugar maple,Middle,16.766558667421343,-0.2749622166156769,7
613,mockernut hickory,Middle,26.94890501499176,-0.5670473575592041,7
614,sugar maple,Middle,14.685687475323677,-0.6927765011787415,7
615,mockernut hickory,Middle,45.085,-0.8596007227897644,7
62,sugar maple,Upper,13.97,-0.9206113815307617,7
621,mockernut hickory,Middle,16.78874939888716,-0.2749622166156769,7
622,red oak,Middle,42.925999999999995,-0.10892992466688156,7
623,sugar maple,Middle,14.684625613212585,-0.6927765011787415,7
624,red oak,Middle,130.556,-12.346038818359375,7
625,sugar maple,Middle,14.478000000000002,-0.9014202356338501,7
627,sugar maple,Middle,35.352017374396326,-1.1049339771270752,7
628,sugar maple,Middle,11.684,-0.1100209429860115,7
629,sugar maple,Middle,16.79195866742134,-0.2749622166156769,7
630,sugar maple,Middle,19.567709649443625,-0.11851857602596283,7
631,sugar maple,Middle,12.198782386779785,-0.38839462399482727,7
632,red oak,Middle,75.946,-0.8535121083259583,7
633,sugar maple,Middle,25.146,-1.2814476490020752,7
634,sugar maple,Middle,14.324826363563538,-0.9014202356338501,7
635,white ash,Middle,36.4236,-0.5754127502441406,7
638,sugar maple,Middle,14.684625613212585,-0.6927765011787415,7
639,red oak,Middle,132.08,-12.346038818359375,7
640,american hophornbeam,Middle,14.324826363563538,-0.9014202356338501,7
643,sugar maple,Middle,76.2,-0.8535121083259583,7
644,sugar maple,Middle,19.558,-0.11851857602596283,7
645,white ash,Middle,26.94890501499176,-0.5670473575592041,7
647,sugar maple,Middle,27.474370181083682,-0.3533763289451599,7
651,sugar maple,Middle,35.50070147347451,-1.1049339771270752,7
652,sugar maple,Middle,13.99313315320015,-0.9206113815307617,7
653,sugar maple,Middle,12.204651226520538,-0.38839462399482727,7
656,red oak,Middle,60.198,-0.3163534998893738,7
657,mockernut hickory,Middle,57.44450824022293,-0.3634549081325531,7
658,sugar maple,Middle,13.99313315320015,-0.9206113815307617,7
661,sugar maple,Middle,15.60476553297043,-0.4456348717212677,7
668,hophornbeam,Middle,14.352435451507569,-0.9014202356338501,7
674,sugar maple,Middle,14.352435451507569,-0.9014202356338501,7
676,red oak,Middle,80.27023019433021,-0.5926833152770996,7
678,sugar maple,Middle,16.780606854379176,-0.2749622166156769,7
68,norway maple,Upper,14.149739590287208,-0.9206113815307617,7
680,mockernut,Middle,27.449248698234555,-0.3533763289451599,7
681,pignut hickory,Middle,18.669,-0.15219736099243164,7
682,pignut hickory,Middle,25.055587777376175,-1.3408257961273193,7
684,sugar maple,Middle,16.862780396223066,-0.2749622166156769,7
685,black oak,Middle,57.40133592414856,-0.3634549081325531,7
687,sugar maple,Middle,16.862780396223066,-0.2749622166156769,7
689,sugar maple,Middle,19.567709649443625,-0.11851857602596283,7
690,red oak,Middle,74.676,-0.8535121083259583,7
